전용면적(㎡),계약년월,거래금액(만원),건축년도,강원도,경기도,경상남도,경상북도,광주광역시,대구광역시,대전광역시,부산광역시,서울특별시,세종특별자치시,울산광역시,인천광역시,전라남도,전라북도,제주특별자치도,충청남도,충청북도,거래유형,평수
59.449,202301,12000.0,2002.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9833225
31.5408,202301,7000.0,2002.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.541092
31.5408,202301,6350.0,2002.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.541092
31.5408,202301,5700.0,2002.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.541092
43.94,202301,8900.0,1995.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.291849999999998
38.88,202301,11700.0,1998.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7612
38.88,202301,6000.0,1998.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.7612
30.2226,202301,10700.0,2003.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.142336499999999
30.2226,202301,12000.0,2003.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.142336499999999
38.6106,202301,13000.0,2001.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.679706499999998
51.48,202301,5900.0,1994.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.5727
69.7641,202301,20000.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.103640249999998
69.7641,202301,19000.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.103640249999998
27.72,202301,2300.0,1997.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.385299999999999
39.9,202301,4000.0,1997.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.069749999999999
27.72,202301,2300.0,1997.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.385299999999999
44.0,202301,2500.0,1989.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.309999999999999
84.3681,202301,25000.0,2021.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.521350249999998
121.4734,202301,27000.0,2012.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.7457035
32.89,202301,7700.0,2013.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.949225
52.95,202301,4500.0,1986.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.017375
49.96,202301,8400.0,1998.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.1129
59.8,202301,11500.0,1999.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.089499999999997
59.905,202301,21900.0,2006.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1212625
84.98,202301,26000.0,2006.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.70645
59.808,202301,24000.0,2006.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.09192
59.905,202301,23000.0,2006.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.1212625
84.974,202301,16500.0,1998.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.704635
59.58,202301,9000.0,1992.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.022949999999998
46.915,202301,6500.0,1999.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.191787499999998
84.9,202301,24500.0,2010.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.68225
84.56,202301,25300.0,2010.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5794
59.85,202301,10800.0,2001.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.104625
59.85,202301,10300.0,2001.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.104625
59.85,202301,12000.0,2002.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.104625
59.85,202301,12000.0,2002.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.104625
59.85,202301,9600.0,2002.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.104625
59.85,202301,10000.0,2002.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.104625
59.85,202301,12000.0,2002.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.104625
84.75,202301,16900.0,1993.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.636875
65.99,202301,15800.0,1984.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.961975
65.99,202301,15000.0,1984.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.961975
65.2,202301,15000.0,1984.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.723
65.99,202301,16000.0,1984.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.961975
65.2,202301,16000.0,1984.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.723
65.99,202301,15000.0,1984.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.961975
54.77,202301,14000.0,1984.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.567925
54.77,202301,13000.0,1984.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.567925
134.76,202301,26000.0,1993.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.7649
84.75,202301,14000.0,1995.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.636875
114.99,202301,18000.0,1995.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.784475
59.9671,202301,25800.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.14004775
84.9805,202301,32500.0,2020.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.706601250000002
72.8686,202301,26500.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.042751499999998
60.8496,202301,26000.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.407004
72.8686,202301,28500.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.042751499999998
59.67,202301,11800.0,1995.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.050175
59.73,202301,12000.0,1994.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.068324999999998
64.12,202301,13000.0,1993.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3963
94.38,202301,25800.0,2009.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.54995
74.9321,202301,30500.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.666960250000002
84.6989,202301,32400.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.621417249999997
59.9602,202301,24000.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1379605
59.9602,202301,24800.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1379605
59.903,202301,15000.0,1997.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1206575
59.903,202301,14500.0,1997.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1206575
38.685,202301,8000.0,1998.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.7022125
59.55,202301,11800.0,1998.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.013875
84.9317,202301,33000.0,2020.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.69183925
84.9317,202301,27000.0,2020.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.69183925
84.9317,202301,28000.0,2020.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.69183925
84.8784,202301,27500.0,2020.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.675715999999998
84.9317,202301,27000.0,2020.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.69183925
84.9317,202301,27000.0,2020.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.69183925
84.9317,202301,28000.0,2020.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.69183925
84.8784,202301,29000.0,2020.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.675715999999998
84.9317,202301,25000.0,2020.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.69183925
84.9317,202301,30800.0,2020.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.69183925
84.9317,202301,31500.0,2020.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.69183925
84.9317,202301,27800.0,2020.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.69183925
84.9024,202301,30950.0,2020.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.682976
84.4687,202301,19000.0,2003.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.55178175
58.65,202301,11300.0,2000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.741625
58.65,202301,11000.0,2000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.741625
59.85,202301,11000.0,2002.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.104625
59.85,202301,12800.0,2002.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.104625
59.85,202301,11500.0,2002.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.104625
59.85,202301,12500.0,2002.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.104625
59.85,202301,9800.0,2002.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.104625
59.85,202301,11100.0,2002.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.104625
59.85,202301,12200.0,2002.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.104625
59.85,202301,10500.0,2002.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.104625
84.954,202301,21800.0,2006.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.698584999999998
84.98,202301,24800.0,2006.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.70645
59.91,202301,17000.0,1997.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.122774999999997
59.84,202301,15300.0,1997.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1016
59.84,202301,14800.0,1997.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1016
74.76,202301,21500.0,2001.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.614900000000002
84.886,202301,19500.0,2001.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.678015
59.761,202301,16200.0,2002.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0777025
46.68,202301,11300.0,1990.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1207
59.9678,202301,30200.0,2022.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1402595
84.88,202301,13500.0,1992.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.676199999999998
59.99,202301,12000.0,2000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.146975
86.601,202301,9300.0,1983.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.1968025
49.94,202301,8300.0,1992.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.10685
41.3,202301,7800.0,1992.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.493249999999998
84.945,202301,15500.0,1990.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.695862499999997
84.9109,202301,36300.0,2014.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.68554725
84.9919,202301,41500.0,2014.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.71004975
59.92,202301,19500.0,2003.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1258
59.92,202301,17000.0,2003.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1258
59.9381,202301,22100.0,2012.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.131275249999998
84.9,202301,29900.0,2010.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.68225
84.9704,202301,35000.0,2014.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.703546
84.9704,202301,35000.0,2014.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.703546
84.9704,202301,36000.0,2014.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.703546
84.9704,202301,39000.0,2014.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.703546
84.9616,202301,36000.0,2014.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.700884000000002
84.9616,202301,34500.0,2015.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.700884000000002
84.8833,202301,34000.0,2015.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.67719825
84.9616,202301,35000.0,2015.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.700884000000002
84.9704,202301,34000.0,2015.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.703546
84.9616,202301,35500.0,2015.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.700884000000002
84.9839,202301,35000.0,2015.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.707629750000002
84.947,202301,18800.0,2008.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.6964675
84.856,202301,19300.0,2008.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.66894
59.5,202301,8200.0,1997.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.99875
131.553,202301,31000.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.7947825
59.946,202301,10000.0,1997.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.133665
59.946,202301,9750.0,1997.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.133665
59.7,202301,6300.0,1993.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.05925
59.7,202301,4950.0,1993.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.05925
84.9,202301,10500.0,1993.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.68225
84.9,202301,8300.0,1993.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.68225
52.06,202301,6200.0,1997.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.74815
84.8201,202301,29300.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.658080249999998
84.9294,202301,31900.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6911435
84.9294,202301,32000.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6911435
84.9294,202301,31000.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6911435
84.9294,202301,32000.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6911435
84.8201,202301,31500.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.658080249999998
84.9294,202301,31000.0,2017.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6911435
84.967,202301,21000.0,2008.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7025175
84.967,202301,20400.0,2008.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7025175
84.86,202301,29000.0,2019.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.67015
84.9595,202301,27000.0,2008.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.70024875
84.9595,202301,25500.0,2008.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.70024875
84.9595,202301,24000.0,2008.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.70024875
84.9937,202301,35000.0,2016.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.71059425
105.1711,202301,44000.0,2016.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.81425775
84.9937,202301,34000.0,2016.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.71059425
84.9937,202301,34000.0,2016.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.71059425
84.9937,202301,35200.0,2016.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.71059425
84.9937,202301,35500.0,2016.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.71059425
84.9875,202301,34800.0,2016.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.70871875
84.92,202301,26000.0,2013.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.688299999999998
84.92,202301,25300.0,2013.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.688299999999998
84.93,202301,25500.0,2013.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.691325000000003
84.92,202301,26200.0,2013.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.688299999999998
84.93,202301,26000.0,2013.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.691325000000003
84.93,202301,25500.0,2013.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.691325000000003
84.9593,202301,39500.0,2015.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.70018825
84.9593,202301,37500.0,2015.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.70018825
84.9671,202301,33000.0,2015.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.70254775
84.9671,202301,34000.0,2015.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.70254775
84.48,202301,16300.0,1998.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5552
99.6,202301,17000.0,1998.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.128999999999998
84.48,202301,15800.0,1998.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5552
59.99,202301,11950.0,1995.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.146975
59.5526,202301,17700.0,2004.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0146615
59.88,202301,6000.0,1992.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1137
69.59,202301,9300.0,1988.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.050975
59.727,202301,16800.0,2012.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.067417499999998
84.996,202301,24900.0,2009.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.711289999999998
84.996,202301,24900.0,2009.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.711289999999998
156.001,202301,46000.0,2009.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.1903025
84.52,202301,27000.0,2014.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5673
84.52,202301,26700.0,2014.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5673
59.12,202301,16000.0,1989.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.883799999999997
59.12,202301,15000.0,1989.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.883799999999997
59.12,202301,15000.0,1989.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.883799999999997
59.9091,202301,24000.0,2019.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.12250275
59.9091,202301,26000.0,2019.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.12250275
69.87,202301,14250.0,1993.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.135675
42.96,202301,6900.0,1993.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9954
59.9473,202301,19000.0,2019.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.13405825
59.9473,202301,20700.0,2019.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.13405825
59.9473,202301,19500.0,2019.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.13405825
84.9822,202301,31850.0,2019.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7071155
84.9622,202301,28000.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7010655
59.7836,202301,19500.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.084539
84.6962,202301,27400.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.620600500000002
84.9863,202301,30000.0,2019.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.70835575
59.9479,202301,20000.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.13423975
59.9996,202301,21800.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.149879
59.9996,202301,22000.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.149879
59.9996,202301,24000.0,2018.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.149879
84.9709,202301,29000.0,2020.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.703697249999998
59.9924,202301,22000.0,2020.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.147701
84.9709,202301,28500.0,2020.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.703697249999998
84.9709,202301,28300.0,2020.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.703697249999998
84.9709,202301,30000.0,2020.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.703697249999998
59.9924,202301,20400.0,2020.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.147701
84.9709,202301,29000.0,2020.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.703697249999998
84.9709,202301,28300.0,2020.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.703697249999998
84.9035,202301,30000.0,2019.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.68330875
59.9991,202301,23000.0,2019.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.14972775
84.9035,202301,28500.0,2019.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.68330875
59.9835,202301,14200.0,2006.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.14500875
59.9835,202301,13700.0,2006.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.14500875
84.961,202301,18500.0,2006.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7007025
59.9835,202301,14000.0,2006.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.14500875
84.961,202301,23300.0,2006.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7007025
60.0,202301,5600.0,2014.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.15
59.94,202301,7700.0,1995.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.13185
84.99,202301,11000.0,1995.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.709474999999998
28.14,202301,3700.0,1999.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.51235
58.74,202301,6700.0,1999.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76885
58.74,202301,6700.0,1999.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.76885
28.14,202301,3400.0,1999.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.51235
49.77,202301,7200.0,1997.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.055425000000001
58.23,202301,5800.0,1992.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.614575
59.04,202301,6000.0,1992.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8596
75.408,202301,14300.0,2004.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.81092
75.408,202301,14800.0,2004.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.81092
59.96,202301,23200.0,2019.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1379
63.0,202301,6800.0,1990.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0575
73.29,202301,10250.0,1992.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.170225000000002
84.72,202301,12900.0,1992.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6278
84.88,202301,12900.0,1992.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.676199999999998
84.81,202301,14000.0,1997.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.655025
49.995,202301,7100.0,1998.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1234875
